"","Province_State.x","date","total_population","total_deaths","stateAbbrev","pop_not_home","pop_at_home","Province_State.y","total_cases","vaccinations","vaccine_rate","home_rate","not_home_rate","pct_change_cases","pct_change_death","number_change_death","number_change_cases"
"3905","Kentucky",2021-02-09,4467673,4126,"KY",3492866,975536,"Kentucky",381121,568658,0.127282815908864,0.218354387172024,0.781808785020748,0.614583690828496,0.855536543632374,35,2328
"3906","Kentucky",2021-02-10,4467673,4175,"KY",3339301,1129101,"Kentucky",383032,584947,0.130928785522128,0.252726866984222,0.74743630520855,0.501415560937346,1.18759088705769,49,1911
"3907","Kentucky",2021-02-11,4467673,4211,"KY",3183368,1285034,"Kentucky",384903,608198,0.136133060767876,0.287629376635219,0.712533795557553,0.488470937154073,0.862275449101801,36,1871
"3908","Kentucky",2021-02-12,4467673,4253,"KY",3505038,963364,"Kentucky",386326,636518,0.142471931137306,0.215629926362113,0.78453324583066,0.369703535696009,0.997387793873195,42,1423
"3909","Kentucky",2021-02-13,4467673,4272,"KY",3458286,1010116,"Kentucky",387090,649810,0.145447081735839,0.226094434395713,0.774068737797059,0.197760440664108,0.446743475193978,19,764
"3910","Kentucky",2021-02-14,4467673,4282,"KY",3439878,1028524,"Kentucky",388798,678768,0.151928755752715,0.230214700135843,0.76994847205693,0.441241055051789,0.234082397003754,10,1708
"3911","Kentucky",2021-02-16,4467673,4318,"KY",3166305,1302097,"Kentucky",390762,711588,0.159274861879999,0.291448590798834,0.708714581393938,0.505146631412723,0.840728631480614,36,1964
"3912","Kentucky",2021-02-17,4467673,4336,"KY",3419906,1048496,"Kentucky",391772,719857,0.161125713542598,0.234685036259368,0.765478135933404,0.258469349629697,0.416859657248736,18,1010
"3913","Kentucky",2021-02-18,4467673,4373,"KY",3353819,1114583,"Kentucky",392729,726168,0.162538305735447,0.249477300599216,0.750685871593557,0.244274731221217,0.853321033210341,37,957
"3914","Kentucky",2021-02-20,4467673,4426,"KY",3478968,989434,"Kentucky",396018,796952,0.178381900376326,0.221465178852615,0.778697993340157,0.837473168520786,1.21198262062656,53,3289
"3915","Kentucky",2021-02-21,4467673,4447,"KY",3466797,1001605,"Kentucky",396997,824007,0.184437625582714,0.224189415832358,0.775973756360414,0.247210985359247,0.474469046543158,21,979
"3916","Kentucky",2021-02-22,4467673,4460,"KY",3571972,896430,"Kentucky",397526,839508,0.187907217023269,0.20064807786962,0.799515094323152,0.133250377206884,0.292331909152233,13,529
"3917","Kentucky",2021-02-23,4467673,4476,"KY",3609943,858459,"Kentucky",399013,851440,0.190577958592762,0.192149022544846,0.808014149647926,0.374063583262485,0.358744394618826,16,1487
"3918","Kentucky",2021-02-24,4467673,4527,"KY",3610056,858346,"Kentucky",400307,874840,0.195815584533604,0.192123729735815,0.808039442456957,0.324300210770079,1.13941018766757,51,1294
"3919","Kentucky",2021-02-25,4467673,4570,"KY",3613114,855288,"Kentucky",401750,907836,0.203201084770528,0.191439257080811,0.808723915111961,0.360473336714073,0.94985641705323,43,1443
"3920","Kentucky",2021-02-26,4467673,4600,"KY",3636412,831990,"Kentucky",402926,945168,0.211557112617687,0.186224461817147,0.813938710375625,0.292719352831372,0.656455142231938,30,1176
"3921","Kentucky",2021-02-27,4467673,4625,"KY",3565849,902553,"Kentucky",403947,980727,0.219516289576251,0.202018589990807,0.798144582201965,0.25339640529527,0.543478260869557,25,1021
"3922","Kentucky",2021-02-28,4467673,4637,"KY",3442258,1026144,"Kentucky",404622,1020045,0.228316844137877,0.229681984335022,0.770481187857751,0.167101129603631,0.259459459459466,12,675
"3923","Kentucky",2021-03-01,4467673,4652,"KY",3579976,888426,"Kentucky",405126,1046835,0.234313254349636,0.19885654120165,0.801306630991122,0.124560701098808,0.323485011861124,15,504
"3924","Kentucky",2021-03-02,4467673,4671,"KY",3615845,852557,"Kentucky",406201,1061236,0.237536632604938,0.190827976890878,0.809335195301894,0.265349545573468,0.408426483233026,19,1075
"3925","Kentucky",2021-03-03,4467673,4704,"KY",3617447,850955,"Kentucky",407373,1082228,0.242235275500244,0.190469400961082,0.80969377123169,0.288527108500469,0.706486833654463,33,1172
"3926","Kentucky",2021-03-04,4467673,4732,"KY",3638366,830036,"Kentucky",408440,1117369,0.250100891448412,0.18578709766807,0.814376074524702,0.261922120513636,0.595238095238093,28,1067
"3927","Kentucky",2021-03-05,4467673,4754,"KY",3669247,799155,"Kentucky",409345,1162694,0.260245993831688,0.178874998237337,0.821288173955435,0.221574772304378,0.464919695688937,22,905
"3928","Kentucky",2021-03-06,4467673,4806,"KY",3609258,859144,"Kentucky",410184,1209546,0.27073288488213,0.192302346210208,0.807860825982564,0.204961584971119,1.09381573411864,52,839
"3929","Kentucky",2021-03-07,4467673,4819,"KY",3551375,916298,"Kentucky",410709,1254160,0.280718844015665,0.205095135655631,0.794904864344369,0.127991340471589,0.270495214315436,13,525
"3930","Kentucky",2021-03-08,4467673,4829,"KY",3642566,825107,"Kentucky",411040,1283860,0.287366600017504,0.184683838767967,0.815316161232033,0.080592341536212,0.207511931936089,10,331
"3931","Kentucky",2021-03-09,4467673,4850,"KY",3646243,821430,"Kentucky",411917,1293847,0.289601991909435,0.183860815238716,0.816139184761284,0.213361230050602,0.434872644439843,21,877
"3932","Kentucky",2021-03-10,4467673,4884,"KY",3671003,796670,"Kentucky",412924,1318808,0.295189016743168,0.178318780268833,0.821681219731167,0.244466725092685,0.701030927835045,34,1007
"3933","Kentucky",2021-03-11,4467673,4921,"KY",3655821,811852,"Kentucky",414131,1357068,0.303752758986613,0.181716969885665,0.818283030114335,0.29230560587421,0.757575757575757,37,1207
"3934","Kentucky",2021-03-12,4467673,4950,"KY",3693201,774472,"Kentucky",415091,1401175,0.313625236224764,0.173350198190423,0.826649801809577,0.231810707239988,0.5893111156269,29,960
"3935","Kentucky",2021-03-13,4467673,4966,"KY",3638252,829421,"Kentucky",415770,1492234,0.334006987530197,0.185649442114497,0.814350557885503,0.163578588791369,0.323232323232325,16,679
"3936","Kentucky",2021-03-14,4467673,4982,"KY",3596125,871548,"Kentucky",416215,1496894,0.335050036114998,0.195078735619191,0.804921264380809,0.107030329268576,0.322190898107122,16,445
"3937","Kentucky",2021-03-15,4467673,5005,"KY",3645664,822009,"Kentucky",416610,1532494,0.343018390110467,0.183990412906227,0.816009587093773,0.0949028747161851,0.461661983139305,23,395
"3938","Kentucky",2021-03-16,4467673,5029,"KY",3728180,739493,"Kentucky",417412,1547563,0.346391286918268,0.165520842729537,0.834479157270463,0.19250618084059,0.47952047952049,24,802
"3939","Kentucky",2021-03-17,4467673,5056,"KY",3703599,764074,"Kentucky",418372,1582305,0.35416759462924,0.171022812099274,0.828977187900726,0.229988596398756,0.536886060847097,27,960
"3940","Kentucky",2021-03-18,4467673,5504,"KY",3730738,736935,"Kentucky",419149,1619517,0.362496762856189,0.164948285158739,0.835051714841261,0.185719885652014,8.86075949367089,448,777
"3941","Kentucky",2021-03-19,4467673,5695,"KY",3757524,710149,"Kentucky",419872,1668125,0.373376699682363,0.158952770267654,0.841047229732346,0.172492359518928,3.4702034883721,191,723
"3942","Kentucky",2021-03-20,4467673,5720,"KY",3699518,768155,"Kentucky",420512,1713059,0.38343428446979,0.171936263016564,0.828063736983436,0.152427406447675,0.438981562774354,25,640
"3943","Kentucky",2021-03-21,4467673,5738,"KY",3686801,780872,"Kentucky",420828,1762745,0.394555510217511,0.17478271126826,0.82521728873174,0.0751464880907049,0.314685314685326,18,316
"3944","Kentucky",2021-03-22,4467673,5799,"KY",3720362,747311,"Kentucky",421121,1797605,0.402358229888356,0.167270746986183,0.832729253013817,0.0696246447479787,1.06308818403624,61,293
"3945","Kentucky",2021-03-23,4467673,5814,"KY",3745231,722442,"Kentucky",421999,1813786,0.405980025843431,0.161704314527943,0.838295685472057,0.208491146250123,0.258665287118465,15,878
"3946","Kentucky",2021-03-24,4467673,5863,"KY",3739498,728175,"Kentucky",422694,1838590,0.411531909340724,0.16298753288345,0.83701246711655,0.164692333394156,0.842793257653929,49,695
"3947","Kentucky",2021-03-25,4467673,5970,"KY",3717833,749840,"Kentucky",423414,1876610,0.42004193234375,0.167836813482097,0.832163186517903,0.170335987735815,1.82500426402865,107,720
"3948","Kentucky",2021-03-26,4467673,6008,"KY",3770734,696939,"Kentucky",424055,1924602,0.430783989786182,0.155995973742931,0.844004026257069,0.151388475581826,0.636515912897817,38,641
"3949","Kentucky",2021-03-27,4467673,6023,"KY",3705980,761693,"Kentucky",424666,1976294,0.442354218851738,0.170489872468285,0.829510127531715,0.144085083302881,0.249667110519303,15,611
"3950","Kentucky",2021-03-28,4467673,6031,"KY",3620129,847544,"Kentucky",425024,2019234,0.451965486283352,0.189705916256628,0.810294083743372,0.0843015452143492,0.132824173999668,8,358
"3951","Kentucky",2021-03-29,4467673,6042,"KY",3669331,798342,"Kentucky",425333,2058753,0.460811030708828,0.178693024310418,0.821306975689582,0.0727017768408444,0.182390979936997,11,309
"3952","Kentucky",2021-03-30,4467673,6065,"KY",3711655,756018,"Kentucky",426073,2074948,0.464435960286261,0.169219636262547,0.830780363737453,0.173981327571582,0.380668652763982,23,740
"3953","Kentucky",2021-03-31,4467673,6090,"KY",3695729,771944,"Kentucky",426876,2100387,0.470129975940495,0.172784355524677,0.827215644475323,0.188465356875467,0.412201154163228,25,803
"3954","Kentucky",2021-04-01,4467673,6108,"KY",3669949,797724,"Kentucky",427842,2142945,0.479655740247776,0.17855469726634,0.82144530273366,0.226295223905781,0.295566502463052,18,966
"3955","Kentucky",2021-04-02,4467673,6129,"KY",3744533,723140,"Kentucky",428527,2192380,0.490720784623226,0.161860547985495,0.838139452014505,0.160105833461888,0.343811394891946,21,685
"3956","Kentucky",2021-04-03,4467673,6149,"KY",3710206,757467,"Kentucky",429106,2252894,0.504265643434513,0.169543966176576,0.830456033823424,0.135114006818715,0.326317506934237,20,579
"3957","Kentucky",2021-04-04,4467673,6149,"KY",3640980,826693,"Kentucky",429106,2300753,0.514977931464545,0.185038833415069,0.814961166584931,0,0,0,0
"3958","Kentucky",2021-04-05,4467673,6171,"KY",3697705,769968,"Kentucky",429511,2327458,0.520955316111989,0.172342067111895,0.827657932888105,0.0943822738437516,0.357781753130593,22,405
"3959","Kentucky",2021-04-06,4467673,6184,"KY",3715563,752110,"Kentucky",429841,2333781,0.522370594266859,0.168344907964392,0.831655092035608,0.0768315596108238,0.210662777507697,13,330
"3960","Kentucky",2021-04-07,4467673,6198,"KY",3672319,795354,"Kentucky",430860,2368560,0.530155183694062,0.178024219767203,0.821975780232797,0.237064402883846,0.226390685640365,14,1019
"3961","Kentucky",2021-04-08,4467673,6214,"KY",3723890,743783,"Kentucky",431487,2414960,0.540540903508381,0.166481074152025,0.833518925847975,0.145522907673024,0.258147789609553,16,627
"3962","Kentucky",2021-04-09,4467673,6223,"KY",3780021,687652,"Kentucky",432220,2471143,0.553116353860276,0.153917262968888,0.846082737031112,0.169877655642003,0.144834245252645,9,733
"3963","Kentucky",2021-04-10,4467673,6241,"KY",3681569,786104,"Kentucky",432720,2525215,0.565219298726653,0.175953790709392,0.824046209290608,0.115681828698344,0.289249558090954,18,500
"3964","Kentucky",2021-04-11,4467673,6250,"KY",3613026,854647,"Kentucky",433085,2571972,0.575684925911095,0.191295781942859,0.808704218057141,0.0843501571454963,0.144207659029005,9,365
"3965","Kentucky",2021-04-12,4467673,6257,"KY",3691311,776362,"Kentucky",433352,2587355,0.579128105391778,0.173773237208721,0.826226762791279,0.061650715217576,0.112000000000001,7,267
"3966","Kentucky",2021-04-13,4467673,6261,"KY",3707480,760193,"Kentucky",434148,2594073,0.58063179646317,0.170154127215667,0.829845872784333,0.183684395133743,0.0639284001917817,4,796
"3967","Kentucky",2021-04-14,4467673,6285,"KY",3669907,797766,"Kentucky",434922,2653617,0.593959540011098,0.178564098133413,0.821435901866587,0.178280217805904,0.383325347388586,24,774
"3968","Kentucky",2021-04-15,4467673,6302,"KY",3724207,743466,"Kentucky",435743,2704303,0.605304595927231,0.166410119988638,0.833589880011362,0.188769480504547,0.270485282418464,17,821
"3969","Kentucky",2021-04-16,4467673,6317,"KY",3754332,713341,"Kentucky",436445,2755582,0.616782383133233,0.159667236165225,0.840332763834775,0.161104137071622,0.238019676293244,15,702
"3970","Kentucky",2021-04-17,4467673,6330,"KY",3688683,778990,"Kentucky",437037,2802064,0.627186457021362,0.174361462891308,0.825638537108692,0.135641375201923,0.205793889504502,13,592
"3971","Kentucky",2021-04-18,4467673,6338,"KY",3628942,838731,"Kentucky",437312,2849292,0.637757508215127,0.187733300982413,0.812266699017587,0.0629237341460698,0.126382306477102,8,275
"3972","Kentucky",2021-04-19,4467673,6347,"KY",3709331,758342,"Kentucky",437543,2868642,0.6420886219739,0.169739817573936,0.830260182426064,0.0528226986682201,0.142000631113914,9,231
"3973","Kentucky",2021-04-20,4467673,6360,"KY",3741273,726400,"Kentucky",438147,2877497,0.644070638115189,0.162590234334518,0.837409765665482,0.138043575145752,0.204821175358427,13,604
"3974","Kentucky",2021-04-21,4467673,6373,"KY",3621708,845965,"Kentucky",438927,2900342,0.649184038312562,0.189352488420706,0.810647511579294,0.178022444522052,0.204402515723268,13,780
"3975","Kentucky",2021-04-22,4467673,6381,"KY",3505885,961788,"Kentucky",439551,2934874,0.656913341688167,0.215277170016695,0.784722829983305,0.142164870240391,0.125529577906791,8,624
"3976","Kentucky",2021-04-23,4467673,6403,"KY",3542780,924893,"Kentucky",440149,2977151,0.666376209718124,0.207018955953133,0.792981044046867,0.136047921629112,0.344773546466071,22,598
"3977","Kentucky",2021-04-24,4467673,6436,"KY",3489534,978139,"Kentucky",440631,3011682,0.674105289263561,0.218937017100401,0.781062982899599,0.109508371028899,0.515383414024684,33,482
"3978","Kentucky",2021-04-25,4467673,6449,"KY",3441361,1026312,"Kentucky",440955,3039150,0.680253456329503,0.229719587803315,0.770280412196685,0.0735309136216111,0.201988812927278,13,324
"3979","Kentucky",2021-04-26,4467673,6459,"KY",3507297,960376,"Kentucky",441166,3056552,0.68414854892021,0.214961121818898,0.785038878181102,0.0478506877118923,0.15506280043418,10,211
"3980","Kentucky",2021-04-27,4467673,6476,"KY",3500962,966711,"Kentucky",441880,3064218,0.685864430991256,0.216379085935788,0.783620914064212,0.161843841093834,0.263198637559992,17,714
"3981","Kentucky",2021-04-28,4467673,6485,"KY",3516244,951429,"Kentucky",442618,3084915,0.690497043986881,0.212958513302115,0.787041486697885,0.167013668869376,0.138974675725767,9,738
"3982","Kentucky",2021-04-29,4467673,6497,"KY",3518581,949092,"Kentucky",443408,3110315,0.696182330264547,0.212435422198536,0.787564577801464,0.178483477852232,0.185042405551261,12,790
"3983","Kentucky",2021-04-30,4467673,6501,"KY",3540122,927551,"Kentucky",444127,3142500,0.703386304234889,0.207613896540772,0.792386103459228,0.16215314112511,0.0615668770201694,4,719
"3984","Kentucky",2021-05-01,4467673,6513,"KY",3489688,977985,"Kentucky",444771,3168055,0.709106284188659,0.218902547254466,0.781097452745534,0.145003568799007,0.184586986617452,12,644
"3985","Kentucky",2021-05-02,4467673,6517,"KY",3444358,1023315,"Kentucky",445139,3186682,0.713275568735671,0.229048768788584,0.770951231211416,0.0827392073673883,0.0614156302779056,4,368
"3986","Kentucky",2021-05-03,4467673,6525,"KY",3515927,951746,"Kentucky",445449,3190060,0.714031667044567,0.213029467465502,0.786970532534498,0.0696411682642895,0.122755869265001,8,310
"3987","Kentucky",2021-05-04,4467673,6532,"KY",3508226,959447,"Kentucky",446221,3196561,0.715486786969413,0.214753183592443,0.785246816407557,0.173308279960227,0.107279693486584,7,772
"3988","Kentucky",2021-05-05,4467673,6542,"KY",3498188,969485,"Kentucky",446929,3213684,0.719319430943133,0.216999990822963,0.783000009177037,0.158665773237932,0.15309246785058,10,708
"3989","Kentucky",2021-05-06,4467673,6548,"KY",3522726,944947,"Kentucky",447582,3240967,0.725426189427919,0.211507646150468,0.788492353849532,0.14610821853136,0.0917150718434678,6,653
"3990","Kentucky",2021-05-07,4467673,6559,"KY",3545892,921781,"Kentucky",448215,3263399,0.730447147765738,0.206322396469034,0.793677603530966,0.141426598924888,0.167990226023207,11,633
"3991","Kentucky",2021-05-08,4467673,6578,"KY",3504608,963065,"Kentucky",448757,3284726,0.735220773767462,0.215563001141758,0.784436998858242,0.120924110081089,0.289678304619612,19,542
"3992","Kentucky",2021-05-09,4467673,6586,"KY",3465091,1002582,"Kentucky",448952,3309482,0.740761913416671,0.224408097906897,0.775591902093103,0.0434533611731958,0.121617512921857,8,195
"3993","Kentucky",2021-05-10,4467673,6597,"KY",3504936,962737,"Kentucky",449107,3326637,0.74460171995578,0.215489584846519,0.784510415153481,0.0345248489816319,0.1670209535378,11,155
"3994","Kentucky",2021-05-11,4467673,6620,"KY",3522320,945353,"Kentucky",449864,3343775,0.748437721382026,0.211598521198843,0.788401478801157,0.168556713656209,0.348643322722442,23,757
"3995","Kentucky",2021-05-12,4467673,6630,"KY",3520243,947430,"Kentucky",450541,3358806,0.751802112643428,0.212063416458635,0.787936583541365,0.150489925844255,0.151057401812693,10,677
"3996","Kentucky",2021-05-13,4467673,6637,"KY",3515112,952561,"Kentucky",451213,3374208,0.75524954489731,0.213211889052757,0.786788110947243,0.149154017059483,0.105580693815988,7,672
"3997","Kentucky",2021-05-14,4467673,6643,"KY",3542184,925489,"Kentucky",451766,3390010,0.758786509218557,0.207152358733506,0.792847641266494,0.12255852557439,0.0904022901913493,6,553
"3998","Kentucky",2021-05-15,4467673,6648,"KY",3501794,965879,"Kentucky",452250,3409051,0.763048459455291,0.216192859235669,0.783807140764331,0.107135109769207,0.0752671985548625,5,484
"3999","Kentucky",2021-05-16,4467673,6656,"KY",3446577,1021096,"Kentucky",452537,3431439,0.768059569265701,0.228552089644878,0.771447910355122,0.0634604754007784,0.120336943441646,8,287
"4000","Kentucky",2021-05-17,4467673,6662,"KY",3482558,985115,"Kentucky",452821,3440394,0.770063968423831,0.220498456355244,0.779501543644756,0.0627572994031489,0.0901442307692291,6,284
"4001","Kentucky",2021-05-18,4467673,6673,"KY",3518579,949094,"Kentucky",453460,3448823,0.771950632913376,0.212435869858873,0.787564130141127,0.141115363465927,0.165115580906638,11,639
"4002","Kentucky",2021-05-19,4467673,6678,"KY",3505331,962342,"Kentucky",454044,3465017,0.775575338660641,0.215401171929996,0.784598828070004,0.128787544656639,0.0749288176232543,5,584
"4003","Kentucky",2021-05-20,4467673,6693,"KY",3511410,956263,"Kentucky",454609,3484624,0.779963976772696,0.214040508336219,0.785959491663781,0.124437279206413,0.224618149146449,15,565
"4004","Kentucky",2021-05-21,4467673,6698,"KY",3528557,939116,"Kentucky",455150,3506028,0.784754837697387,0.210202492438457,0.789797507561543,0.119003363329817,0.0747049155834345,5,541
"4005","Kentucky",2021-05-22,4467673,6705,"KY",3481768,985905,"Kentucky",455575,3535226,0.791290230954683,0.220675282188289,0.779324717811711,0.0933758101724802,0.104508808599579,7,425
"4006","Kentucky",2021-05-23,4467673,6716,"KY",3467466,1000207,"Kentucky",455790,3552278,0.795106982986445,0.223876501256918,0.776123498743082,0.0471931076112542,0.16405667412378,11,215
"4007","Kentucky",2021-05-24,4467673,6720,"KY",3517782,949891,"Kentucky",456053,3562321,0.797354909367807,0.212614262503097,0.787385737496903,0.0577020118914362,0.0595592614651475,4,263
"4008","Kentucky",2021-05-25,4467673,6725,"KY",3468706,998967,"Kentucky",456626,3568565,0.798752504939372,0.223598951848087,0.776401048151913,0.125643291459543,0.0744047619047672,5,573
"4009","Kentucky",2021-05-26,4467673,6744,"KY",3518335,949338,"Kentucky",457062,3584699,0.802363780876532,0.212490484419965,0.787509515580035,0.0954829554164593,0.282527881040884,19,436
"4010","Kentucky",2021-05-27,4467673,6748,"KY",3499778,967895,"Kentucky",457482,3603240,0.80651381602906,0.216644100855188,0.783355899144812,0.0918912532654304,0.0593119810201603,4,420
"4011","Kentucky",2021-05-28,4467673,6758,"KY",3536603,931070,"Kentucky",457892,3615995,0.809368769827156,0.208401554903414,0.791598445096586,0.0896210124114116,0.148192056905749,10,410
"4012","Kentucky",2021-05-29,4467673,6782,"KY",3491125,976548,"Kentucky",458275,3631035,0.812735175560073,0.218580903302457,0.781419096697543,0.0836441781031372,0.355134655223432,24,383
"4013","Kentucky",2021-05-30,4467673,6782,"KY",3465062,1002611,"Kentucky",458275,3644416,0.815730247043595,0.224414588981781,0.775585411018219,0,0,0,0
"4014","Kentucky",2021-06-01,4467673,7067,"KY",3516375,951298,"Kentucky",458712,3654599,0.818009509648535,0.212929191550053,0.787070808449947,0.0953575909661275,4.20230020642878,285,437
"4015","Kentucky",2021-06-02,4467673,7071,"KY",3510453,957220,"Kentucky",459124,3657162,0.818583186370175,0.214254713807389,0.785745286192611,0.0898167041629705,0.0566011037215208,4,412
"4016","Kentucky",2021-06-03,4467673,7077,"KY",3517771,949902,"Kentucky",459540,3670108,0.821480891730438,0.21261672463495,0.78738327536505,0.090607330481518,0.084853627492576,6,416
"4017","Kentucky",2021-06-04,4467673,7086,"KY",3528161,939512,"Kentucky",460049,3680332,0.823769331372283,0.210291129185149,0.789708870814852,0.110762936849884,0.127172530733355,9,509
"4018","Kentucky",2021-06-05,4467673,7091,"KY",3490550,977123,"Kentucky",460412,3680579,0.82382461742388,0.218709605649294,0.781290394350706,0.0789046384189529,0.0705616709003598,5,363
"4019","Kentucky",2021-06-06,4467673,7091,"KY",3456944,1010729,"Kentucky",460412,3708043,0.829971889169149,0.22623164228895,0.77376835771105,0,0,0,0
"4020","Kentucky",2021-06-07,4467673,7103,"KY",3505677,961996,"Kentucky",460520,3717370,0.832059553149928,0.215323726691725,0.784676273308275,0.0234572513314157,0.169228599633331,12,108
"4021","Kentucky",2021-06-08,4467673,7109,"KY",3500614,967059,"Kentucky",461119,3724124,0.833571302107383,0.216456978834395,0.783543021165605,0.130070355250589,0.0844713501337413,6,599
"4022","Kentucky",2021-06-09,4467673,7121,"KY",3490632,977041,"Kentucky",461446,3732493,0.835444536786824,0.218691251575485,0.781308748424515,0.070914449415449,0.168800112533418,12,327
"4023","Kentucky",2021-06-10,4467673,7138,"KY",3514642,953031,"Kentucky",461717,3751031,0.839593900448847,0.213317089231911,0.786682910768089,0.0587284319292003,0.238730515377061,17,271
"4024","Kentucky",2021-06-11,4467673,7147,"KY",3539069,928604,"Kentucky",461947,3752153,0.839845037897805,0.20784958970811,0.79215041029189,0.0498140635930566,0.12608573830204,9,230
"4025","Kentucky",2021-06-12,4467673,7155,"KY",3490721,976952,"Kentucky",462220,3772665,0.844436242312273,0.218671330690496,0.781328669309504,0.0590976886958972,0.111935077654968,8,273
"4026","Kentucky",2021-06-13,4467673,7158,"KY",3448158,1019515,"Kentucky",462303,3789471,0.848197932122606,0.228198214148618,0.771801785851382,0.0179568171000843,0.0419287211740116,3,83
"4027","Kentucky",2021-06-14,4467673,7163,"KY",3484706,982967,"Kentucky",462432,3820474,0.855137338833885,0.220017669153494,0.779982330846506,0.027903777392746,0.0698519139424425,5,129
"4028","Kentucky",2021-06-15,4467673,7171,"KY",3509322,958351,"Kentucky",462700,3830662,0.857417720589667,0.214507865727863,0.785492134272137,0.0579544668189103,0.111685048164167,8,268
"4029","Kentucky",2021-06-16,4467673,7175,"KY",3485309,982364,"Kentucky",462922,3830698,0.85742577847573,0.219882699561942,0.780117300438058,0.0479792522152689,0.0557802259099072,4,222
"4030","Kentucky",2021-06-17,4467673,7178,"KY",3494604,973069,"Kentucky",463154,3866548,0.865450090013302,0.217802198146552,0.782197801853448,0.0501164343021054,0.0418118466898987,3,232
"4031","Kentucky",2021-06-18,4467673,7180,"KY",3531702,935971,"Kentucky",463337,3880738,0.868626240103069,0.209498546558801,0.790501453441199,0.0395116958938013,0.0278629144608633,2,183
"4032","Kentucky",2021-06-19,4467673,7180,"KY",3484291,983382,"Kentucky",463337,3894258,0.87165242398,0.220110558673385,0.779889441326615,0,0,0,0
"4033","Kentucky",2021-06-20,4467673,7180,"KY",3431523,1036150,"Kentucky",463337,3902495,0.87349611307721,0.231921629000153,0.768078370999847,0,0,0,0
"4034","Kentucky",2021-06-21,4467673,7190,"KY",3524093,943580,"Kentucky",463692,3910764,0.87534696473981,0.211201670310249,0.788798329689751,0.0766180987056941,0.139275766016711,10,355
"4035","Kentucky",2021-06-22,4467673,7194,"KY",3492191,975482,"Kentucky",463873,3916111,0.876543784650309,0.21834230034293,0.78165769965707,0.0390345315424812,0.055632823365781,4,181
"4036","Kentucky",2021-06-23,4467673,7196,"KY",3496113,971560,"Kentucky",464033,3922135,0.877892137584823,0.217464438422418,0.782535561577582,0.0344921993735259,0.0278009452321371,2,160
"4037","Kentucky",2021-06-24,4467673,7200,"KY",3492114,975559,"Kentucky",464199,3932696,0.880256007993423,0.218359535265898,0.781640464734102,0.0357733178459219,0.0555864369093939,4,166
"4038","Kentucky",2021-06-25,4467673,7204,"KY",3525693,941980,"Kentucky",464388,3941892,0.88231435022214,0.210843542040789,0.789156457959211,0.0407152966723334,0.0555555555555642,4,189
"4039","Kentucky",2021-06-26,4467673,7204,"KY",3480843,986830,"Kentucky",464388,3952218,0.884625620541163,0.22088232509407,0.77911767490593,0,0,0,0
"4040","Kentucky",2021-06-27,4467673,7204,"KY",3447150,1020523,"Kentucky",464388,3966900,0.887911895073789,0.228423834958378,0.771576165041622,0,0,0,0
"4041","Kentucky",2021-06-28,4467673,7212,"KY",3494415,973258,"Kentucky",464686,3984546,0.891861602225588,0.217844502048382,0.782155497951618,0.064170478134673,0.111049416990561,8,298
"4042","Kentucky",2021-06-29,4467673,7217,"KY",3498397,969276,"Kentucky",464893,3987757,0.892580320896359,0.216953210317765,0.783046789682235,0.0445462096985816,0.0693288962839711,5,207
"4043","Kentucky",2021-06-30,4467673,7220,"KY",3523015,944658,"Kentucky",465167,3994259,0.894035664651374,0.211442959231797,0.788557040768203,0.0589382933277038,0.0415685187751036,3,274
"4044","Kentucky",2021-07-01,4467673,7223,"KY",3536015,931658,"Kentucky",465330,4002943,0.895979405833865,0.20853316704244,0.79146683295756,0.035041178759454,0.0415512465373968,3,163
"4045","Kentucky",2021-07-02,4467673,7229,"KY",3544876,922797,"Kentucky",465490,4010751,0.897727071788826,0.206549807920141,0.793450192079859,0.0343842004598915,0.0830679772947596,6,160
"4046","Kentucky",2021-07-03,4467673,7229,"KY",3539213,928460,"Kentucky",465490,4017749,0.899293435307374,0.207817358163858,0.792182641836142,0,0,0,0
"4047","Kentucky",2021-07-04,4467673,7229,"KY",3476825,990848,"Kentucky",465490,4025410,0.901008198227578,0.22178167471075,0.77821832528925,0,0,0,0
"4048","Kentucky",2021-07-06,4467673,7245,"KY",3471100,996573,"Kentucky",465913,4032126,0.902511441638634,0.223063102424909,0.776936897575091,0.0908719843605743,0.221330751141235,16,423
"4049","Kentucky",2021-07-07,4467673,7250,"KY",3520453,947220,"Kentucky",466244,4034669,0.903080641756906,0.212016412123269,0.787983587876731,0.0710433063683569,0.0690131124913673,5,331
"4050","Kentucky",2021-07-08,4467673,7253,"KY",3534254,933419,"Kentucky",466545,4041480,0.90460514903396,0.208927331969014,0.791072668030986,0.0645584715299297,0.0413793103448246,3,301
"4051","Kentucky",2021-07-09,4467673,7255,"KY",3559985,907688,"Kentucky",466884,4047579,0.905970289231105,0.203167957905603,0.796832042094397,0.072661801112428,0.0275747966358653,2,339
"4052","Kentucky",2021-07-10,4467673,7255,"KY",3536544,931129,"Kentucky",466884,4055035,0.907639166966786,0.20841476088335,0.79158523911665,0,0,0,0
"4053","Kentucky",2021-07-11,4467673,7255,"KY",3466184,1001489,"Kentucky",466884,4065321,0.909941484079072,0.224163451532823,0.775836548467177,0,0,0,0
